"","UMAP1","UMAP2","cl","ct"
"33460",1.07191098085409,-5.55437802735984,"Ref","MX1"
"33461",1.49837351194387,-5.47028922502219,"Ref","MX1"
"33462",1.08277976861959,-5.48982524339378,"Ref","MX1"
"33463",0.930003169689234,-5.54520844880759,"Ref","MX1"
"33464",0.917518082771357,-5.48302316133201,"Ref","MX1"
"33465",1.92535436502462,-5.51896953050315,"Ref","MX1"
"33466",1.11525261751181,-5.39666890565574,"Ref","MX1"
"33467",0.992808941516932,-5.57226609651267,"Ref","MX1"
"33468",1.73459661355978,-5.53069257203757,"Ref","MX1"
"33469",1.95750296464926,-5.53918027345359,"Ref","MX1"
"33470",2.59920823923117,-6.00300406877219,"Ref","MX1"
"33471",2.53126228204733,-5.95273923341453,"Ref","MX1"
"33472",2.5753048693276,-5.98494529191672,"Ref","MX1"
"33473",0.925660732898768,-5.4567165321511,"Ref","MX1"
"33474",1.0420972143746,-5.33214902345359,"Ref","MX1"
"33475",1.04566264501577,-5.61276149217307,"Ref","MX1"
"33476",0.88477731100088,-5.40172004167258,"Ref","MX1"
"33477",0.965269092235621,-5.55515527192771,"Ref","MX1"
"33478",1.8221275841332,-5.48788833085715,"Ref","MX1"
"33479",1.17536127916342,-5.47403191987693,"Ref","MX1"
"33480",0.84853691211706,-5.40875386659324,"Ref","MX1"
"33481",1.38020277372366,-5.50950431291282,"Ref","MX1"
"33482",1.87868202081686,-5.48081588212669,"Ref","MX1"
"33483",0.925343993816432,-5.40956735078513,"Ref","MX1"
"33484",0.891368511829432,-5.42422818605125,"Ref","MX1"
"33485",1.04682660451895,-5.62126254502952,"Ref","MX1"
"33486",2.54229486337667,-5.95585250322044,"Ref","MX1"
"33487",1.98285794607168,-5.58139275972068,"Ref","MX1"
"33488",1.21320772520071,-5.58552407685935,"Ref","MX1"
"33489",0.949323776874598,-5.48593854371726,"Ref","MX1"
"33490",0.973747018489894,-5.58996962968528,"Ref","MX1"
"33491",0.877008978042658,-5.40374755326926,"Ref","MX1"
"33492",2.58554327836996,-5.99112271730125,"Ref","MX1"
"33493",2.13829219690328,-5.79401254121482,"Ref","MX1"
"33494",1.9772664343453,-5.55167674485862,"Ref","MX1"
"33495",1.02331114164358,-5.5611596054238,"Ref","MX1"
"33496",1.25360656133657,-5.58815764848411,"Ref","MX1"
"33497",2.1768206392861,-5.68133115235984,"Ref","MX1"
"33498",1.28374231210714,-5.42387484971702,"Ref","MX1"
"33499",1.95573318353659,-5.56628465120017,"Ref","MX1"
"33500",1.58012187829977,-5.53386306230247,"Ref","MX1"
"33501",1.16409206739431,-5.61704205934226,"Ref","MX1"
"33502",1.25941789499288,-5.51530217591941,"Ref","MX1"
"33503",1.88923347345358,-5.53590535585105,"Ref","MX1"
"33504",0.944170061264094,-5.44513081971824,"Ref","MX1"
"33505",1.3522721563912,-5.45211409990012,"Ref","MX1"
"33506",1.93046689382559,-5.48480891648948,"Ref","MX1"
"33507",1.43820333829885,-5.5067915863198,"Ref","MX1"
"33508",0.999641541156825,-5.36884831849753,"Ref","MX1"
"33509",1.9475588833428,-5.55165671769797,"Ref","MX1"
"33510",2.58968103281027,-6.00140952531516,"Ref","MX1"
"33511",1.96680355421072,-5.57143449250877,"Ref","MX1"
"33512",2.33005440584188,-5.893405432145,"Ref","MX1"
"33513",1.83743763319021,-5.48577880326926,"Ref","MX1"
"33514",1.9787267481423,-5.547467226426,"Ref","MX1"
"33515",1.0489639078713,-5.5409884399575,"Ref","MX1"
"33516",0.951759759101924,-5.5246891922158,"Ref","MX1"
"33517",2.52891719690328,-5.95371007386863,"Ref","MX1"
"33518",0.916634145889338,-5.45005130235374,"Ref","MX1"
"33519",2.16895115724569,-5.67993735734641,"Ref","MX1"
"33520",0.908902350578364,-5.55751609269797,"Ref","MX1"
"33521",2.58626425615316,-5.99321746293723,"Ref","MX1"
"33522",1.24621117464071,-5.44181107942283,"Ref","MX1"
"33523",2.5508850847817,-5.96759318772971,"Ref","MX1"
"33524",0.862856749210414,-5.43686818544089,"Ref","MX1"
"33525",0.871733847770747,-5.45081662599265,"Ref","MX1"
"33526",0.965299430999812,-5.60803508226096,"Ref","MX1"
"33527",1.01840520254141,-5.40879630510032,"Ref","MX1"
"33528",2.05408823839193,-5.58757161561668,"Ref","MX1"
"33529",1.89732766500479,-5.50350427095115,"Ref","MX1"
"33530",1.8262267147637,-5.49677371446311,"Ref","MX1"
"33531",0.973877195034083,-5.51035737458884,"Ref","MX1"
"33532",2.55249131074911,-5.96450757447898,"Ref","MX1"
"33533",0.910097423706111,-5.43368339006126,"Ref","MX1"
"33534",0.878025714073237,-5.37208365861594,"Ref","MX1"
"33535",1.37020683637625,-5.48105954591453,"Ref","MX1"
"33536",0.898167017612513,-5.35445832673728,"Ref","MX1"
"33537",1.13573503843313,-5.63846063081443,"Ref","MX1"
"33538",1.00648510805136,-5.52068471376121,"Ref","MX1"
"33539",0.87403774610525,-5.4615993446511,"Ref","MX1"
"33540",0.857841375980433,-5.38873671952903,"Ref","MX1"
"33541",1.65968299261099,-5.49791144792258,"Ref","MX1"
"33542",2.19152009836202,-5.70282649461448,"Ref","MX1"
"33543",1.04029965749746,-5.57222651902854,"Ref","MX1"
"33544",0.992192033443507,-5.5567388481301,"Ref","MX1"
"33545",0.910993043098506,-5.50702237550437,"Ref","MX1"
"33546",2.54458392015463,-5.96249198381126,"Ref","MX1"
"33547",1.59536612382894,-5.49940823976218,"Ref","MX1"
"33548",1.07578659406668,-5.48747634355247,"Ref","MX1"
"33549",2.23087847581869,-5.72364568177878,"Ref","MX1"
"33550",1.96035921922689,-5.55795192186057,"Ref","MX1"
"33551",1.96425593248373,-5.56930922929465,"Ref","MX1"
"33552",0.982297364387568,-5.60300445024192,"Ref","MX1"
"33553",0.880027953300532,-5.42809438172996,"Ref","MX1"
"33554",1.08956730714804,-5.47834157411277,"Ref","MX1"
"33555",1.29515326372152,-5.44099187318503,"Ref","MX1"
"33556",1.22377157560354,-5.45869445268333,"Ref","MX1"
"33557",1.01781213632589,-5.59314250413596,"Ref","MX1"
"33558",2.38221633783346,-5.86874436799705,"Ref","MX1"
"33559",0.869989815864619,-5.43159579698264,"Ref","MX1"
"33560",1.59952319017416,-5.48816966478049,"Ref","MX1"
"33561",0.957684520397242,-5.48204993669211,"Ref","MX1"
"33562",1.2146475349999,-5.41263150636375,"Ref","MX1"
"33563",1.81841218820577,-5.49898003999412,"Ref","MX1"
"33564",1.02503621927267,-5.59284018937766,"Ref","MX1"
"33565",0.860350969944056,-5.38586568299949,"Ref","MX1"
"33566",1.90565419546133,-5.51420688096702,"Ref","MX1"
"33567",1.08362043252951,-5.41452979509055,"Ref","MX1"
"33568",2.42883813730245,-5.88184451524436,"Ref","MX1"
"33569",0.941645923767146,-5.54129170839011,"Ref","MX1"
"33570",0.955576661739405,-5.53959226075828,"Ref","MX1"
"33571",2.6016184126473,-6.00581359330833,"Ref","MX1"
"33572",0.914509717140254,-5.47483157579124,"Ref","MX1"
"33573",1.38136411062246,-5.52579545442283,"Ref","MX1"
"33574",0.898584071312007,-5.49288320008933,"Ref","MX1"
"33575",1.1702458893395,-5.66208505098045,"Ref","MX1"
"33576",1.60090279928213,-5.47897862855613,"Ref","MX1"
"33577",1.14425647607809,-5.5224280304116,"Ref","MX1"
"33578",1.71646774164205,-5.45943641130149,"Ref","MX1"
"33579",1.18490505567556,-5.46161126558005,"Ref","MX1"
"33580",1.8286966120339,-5.51379012529075,"Ref","MX1"
"33581",1.67255461565023,-5.46574258271873,"Ref","MX1"
"33582",0.99919700971609,-5.52874850694358,"Ref","MX1"
"33583",1.98509884229666,-5.6123094505471,"Ref","MX1"
"33584",0.922216001663264,-5.38349103395164,"Ref","MX1"
"33585",1.44590604654318,-5.51684140626609,"Ref","MX1"
"33586",0.87888735881811,-5.38074683610618,"Ref","MX1"
"33587",1.00971114984518,-5.52877950135886,"Ref","MX1"
"33588",1.92432272783285,-5.57384871904075,"Ref","MX1"
"33589",0.936520758781489,-5.52173423234641,"Ref","MX1"
"33590",0.882591608676966,-5.41230725709617,"Ref","MX1"
"33591",0.905797544632014,-5.46409034196555,"Ref","MX1"
"33592",1.32505643716818,-5.47306155625999,"Ref","MX1"
"33593",1.13122284761434,-5.6314744896096,"Ref","MX1"
"33594",0.958776715908106,-5.39835977021873,"Ref","MX1"
"33595",1.90307450643545,-5.50337409440696,"Ref","MX1"
"33596",2.22069537988668,-5.72654771272361,"Ref","MX1"
"33597",1.76655388227468,-5.492375845353,"Ref","MX1"
"33598",1.10078800073629,-5.41800164643943,"Ref","MX1"
"33599",0.963446143779811,-5.41262626115501,"Ref","MX1"
"33600",0.884012464199122,-5.40739345018088,"Ref","MX1"
"33601",1.03464949480062,-5.58980655137717,"Ref","MX1"
"33602",0.84312475076681,-5.4051971382302,"Ref","MX1"
"33603",1.84712446084982,-5.58089780275046,"Ref","MX1"
"33604",1.24029338708883,-5.39142226640403,"Ref","MX1"
"33605",0.914849463615473,-5.50154685441672,"Ref","MX1"
"33606",2.56008613458639,-5.9754719680947,"Ref","MX1"
"33607",1.01602065912252,-5.44716071550071,"Ref","MX1"
"33608",1.8467721973992,-5.52346419755637,"Ref","MX1"
"33609",0.889344636116084,-5.44819974366843,"Ref","MX1"
"33610",2.23934734216696,-5.74272345964133,"Ref","MX1"
"33611",0.904570821437892,-5.4551706260842,"Ref","MX1"
"33612",1.19443762651449,-5.57365750734031,"Ref","MX1"
"33613",1.13367414823538,-5.5955104774636,"Ref","MX1"
"33614",0.989197794113215,-5.55590295259177,"Ref","MX1"
"33615",2.24388444772726,-5.73781918946921,"Ref","MX1"
"33616",2.28356969705587,-5.85395669404685,"Ref","MX1"
"33617",1.77869093767172,-5.53426694337546,"Ref","MX1"
"33618",0.851502123985346,-5.40601729814231,"Ref","MX1"
"33619",1.10755825391775,-5.41129826966941,"Ref","MX1"
"33620",1.00913811079031,-5.51473140184104,"Ref","MX1"
"33621",1.36417532316213,-5.48248910371482,"Ref","MX1"
"33622",0.887370172653254,-5.36238526765525,"Ref","MX1"
"33623",1.09008932462698,-5.57734870378196,"Ref","MX1"
"33624",1.82496810308462,-5.49724626008689,"Ref","MX1"
"33625",1.09533822885519,-5.4077196067971,"Ref","MX1"
"33626",1.79541659704214,-5.53234099809348,"Ref","MX1"
"33627",2.35200941911703,-5.83277892533958,"Ref","MX1"
"33628",1.03419578424459,-5.54708718721091,"Ref","MX1"
"33629",1.34512484422689,-5.48345136110007,"Ref","MX1"
"33630",0.899169388923701,-5.33960580293357,"Ref","MX1"
"33631",1.77123928419119,-5.49580144349753,"Ref","MX1"
"33632",2.237377766285,-5.8416943496865,"Ref","MX1"
"33633",2.55311525217062,-5.97068690721213,"Ref","MX1"
"33634",1.286370161686,-5.40959834520042,"Ref","MX1"
"33635",1.71918464056021,-5.48654984895408,"Ref","MX1"
"33636",0.906389895591792,-5.5018391555947,"Ref","MX1"
"33637",2.01388681283956,-5.59299182359397,"Ref","MX1"
"33638",0.917862597618159,-5.44643163148582,"Ref","MX1"
"33639",2.03926122537619,-5.59622001115501,"Ref","MX1"
"33640",2.50260556093222,-5.94923495713889,"Ref","MX1"
"33641",1.03115856996542,-5.46435594026267,"Ref","MX1"
"33642",2.58845961442953,-5.9941658920449,"Ref","MX1"
"33643",1.07705963006979,-5.41903829042136,"Ref","MX1"
"33644",1.11155641427999,-5.41601132814109,"Ref","MX1"
"33645",1.4246164595223,-5.41752862397849,"Ref","MX1"
"33646",1.91659784666067,-5.51365851823508,"Ref","MX1"
"33647",1.01388430944448,-5.5033736175698,"Ref","MX1"
"33648",2.15865195146566,-5.67081784669578,"Ref","MX1"
"33649",1.17337811342245,-5.66043757859885,"Ref","MX1"
"33650",0.933952275428828,-5.51439713899314,"Ref","MX1"
"33651",2.34798443666464,-5.80728053514182,"Ref","MX1"
"33652",0.964376214656886,-5.44371461335837,"Ref","MX1"
"33653",2.23831332078939,-5.80814456407249,"Ref","MX1"
"33654",2.54902184358602,-5.9655432647866,"Ref","MX1"
"33655",1.08325696340567,-5.54731225434959,"Ref","MX1"
"33656",1.701932910595,-5.48342704240501,"Ref","MX1"
"33657",1.55766916624075,-5.50308989946067,"Ref","MX1"
"33658",1.06325781694418,-5.35071372453391,"Ref","MX1"
"33659",0.924420121822413,-5.38485335771262,"Ref","MX1"
"33660",2.14024865976339,-5.6660933441323,"Ref","MX1"
"33661",0.856200936946925,-5.41184281770408,"Ref","MX1"
"33662",0.913455251369532,-5.43594073716819,"Ref","MX1"
"33663",1.23071921220785,-5.3930654472512,"Ref","MX1"
"33664",1.02200341573721,-5.42131232682883,"Ref","MX1"
"33665",1.226071957264,-5.46111726228416,"Ref","MX1"
"33666",1.21475088945394,-5.49068545762717,"Ref","MX1"
"33667",2.6009453569985,-6.01161479417503,"Ref","MX1"
"33668",1.30659342161184,-5.41057204667747,"Ref","MX1"
"33669",1.90941298357015,-5.50855063859641,"Ref","MX1"
"33670",0.933288339290675,-5.5242099708718,"Ref","MX1"
"33671",1.06603920808798,-5.58843898240745,"Ref","MX1"
"33672",1.81740713468557,-5.5264654106301,"Ref","MX1"
"33673",1.83275950304037,-5.53171586457908,"Ref","MX1"
"33674",1.94930816045767,-5.56695556108176,"Ref","MX1"
"33675",2.58630597940451,-5.99084615174949,"Ref","MX1"
"33676",1.45111739984518,-5.49414729539573,"Ref","MX1"
"33677",2.53047860017782,-5.95695161287009,"Ref","MX1"
"33678",1.34997165552145,-5.41085242692649,"Ref","MX1"
"33679",1.77894640317922,-5.49700927201926,"Ref","MX1"
"33680",2.58649528375631,-5.99463080827415,"Ref","MX1"
"33681",1.90154302469259,-5.61551951829612,"Ref","MX1"
"33682",0.991099957141932,-5.48802804414451,"Ref","MX1"
"33683",1.00386917940145,-5.52758788530051,"Ref","MX1"
"33684",0.877918604526576,-5.37126635972678,"Ref","MX1"
"33685",1.77783298841482,-5.50916671220481,"Ref","MX1"
"33686",0.876421455059107,-5.39806651536643,"Ref","MX1"
"33687",0.959659222278651,-5.48397206727683,"Ref","MX1"
"33688",0.938961211357173,-5.36948823396384,"Ref","MX1"
"33689",1.27252745977407,-5.45102786485374,"Ref","MX1"
"33690",0.890748742733058,-5.39806222383201,"Ref","MX1"
"33691",0.870262685928401,-5.42682647172629,"Ref","MX1"
"33692",2.54630959383016,-5.96554707948386,"Ref","MX1"
"33693",0.946065250549372,-5.39768886033713,"Ref","MX1"
"33694",1.02192843309408,-5.60002088014304,"Ref","MX1"
"33695",1.24359476915365,-5.4184822982949,"Ref","MX1"
"33696",0.906875196609553,-5.46929740373313,"Ref","MX1"
"33697",2.18831599107748,-5.70109795991599,"Ref","MX1"
"33698",1.99765622964865,-5.57651948396384,"Ref","MX1"
"33699",0.878018799934443,-5.39850615922629,"Ref","MX1"
"33700",2.00594580522543,-5.57759904329002,"Ref","MX1"
"33701",1.9199036394692,-5.52256965104758,"Ref","MX1"
"33702",1.34819484106069,-5.64592074815452,"Ref","MX1"
"33703",1.07189751020437,-5.59877299730003,"Ref","MX1"
"33704",0.969820085678156,-5.57726621095359,"Ref","MX1"
"33705",2.0423733030892,-5.63783072892844,"Ref","MX1"
"33706",0.87244296422964,-5.44910573426902,"Ref","MX1"
"33707",1.87235248437887,-5.54382943574607,"Ref","MX1"
"33708",2.03069603792196,-5.58375787202537,"Ref","MX1"
"33709",2.59061491838461,-5.99536752168357,"Ref","MX1"
"33710",1.06718254438406,-5.40590810243308,"Ref","MX1"
"33711",0.973887029800471,-5.43079328004539,"Ref","MX1"
"33712",0.878021422538813,-5.41661691133201,"Ref","MX1"
"33713",0.892406228694972,-5.45041083757102,"Ref","MX1"
"33714",1.05051172128683,-5.47498225633323,"Ref","MX1"
"33715",1.96348929754263,-5.59615802232444,"Ref","MX1"
"33716",0.933859530601557,-5.45945262376487,"Ref","MX1"
"33717",1.91242301813131,-5.53565501634299,"Ref","MX1"
"33718",2.3662725721932,-5.81486224595725,"Ref","MX1"
"33719",1.01523661962515,-5.58431863252341,"Ref","MX1"
"33720",1.96086728921896,-5.56585549775779,"Ref","MX1"
"33721",1.07513177743917,-5.54581355516135,"Ref","MX1"
"33722",0.885999325428065,-5.35584353868186,"Ref","MX1"
"33723",0.907407883319911,-5.46715211335837,"Ref","MX1"
"33724",0.877535525474604,-5.40705966417014,"Ref","MX1"
"33725",2.55922544351583,-5.96319627229392,"Ref","MX1"
"33726",2.58335292688375,-5.98556994859397,"Ref","MX1"
"33727",0.88655645004278,-5.42973803941428,"Ref","MX1"
"33728",2.58043587556845,-5.99028157655418,"Ref","MX1"
"33729",2.10284817567831,-5.65091514054954,"Ref","MX1"
"33730",1.90636670938497,-5.51760291520774,"Ref","MX1"
"33731",0.932168606433924,-5.49984406892478,"Ref","MX1"
"33732",2.50327456346517,-5.93377971116721,"Ref","MX1"
"33733",1.02821660390859,-5.56857680741965,"Ref","MX1"
"33734",0.975029293212947,-5.53463601533591,"Ref","MX1"
"33735",1.92441177717214,-5.55789851609885,"Ref","MX1"
"33736",1.3071643148995,-5.61452817384421,"Ref","MX1"
"33737",1.41411006799703,-5.43052672807395,"Ref","MX1"
"33738",1.06619966379171,-5.59629821244895,"Ref","MX1"
"33739",1.19837558618551,-5.43330716554343,"Ref","MX1"
"33740",1.96631312719351,-5.59055089418113,"Ref","MX1"
"33741",0.95245319953924,-5.50106524888694,"Ref","MX1"
"33742",2.14634311548239,-5.66213225785911,"Ref","MX1"
"33743",1.80914736143118,-5.56326865617454,"Ref","MX1"
"33744",1.30143130174642,-5.49188947145164,"Ref","MX1"
"33745",2.50397289148336,-5.93513345185935,"Ref","MX1"
"33746",2.54362690797811,-5.96276139680564,"Ref","MX1"
"33747",1.32041955343252,-5.47682189408958,"Ref","MX1"
"33748",1.30896437517172,-5.4952473587197,"Ref","MX1"
"33749",1.87513888231283,-5.50022410813987,"Ref","MX1"
"33750",2.304432037983,-5.8875026649636,"Ref","MX1"
"33751",2.58118856302267,-5.98737525407493,"Ref","MX1"
"33752",1.0795259510613,-5.44199752275169,"Ref","MX1"
"33753",1.58949995389944,-5.50336837236106,"Ref","MX1"
"33754",1.30444133630758,-5.36591433946311,"Ref","MX1"
"33755",2.0808197294808,-5.63863944474876,"Ref","MX1"
"33756",2.30163586488729,-5.7863440460366,"Ref","MX1"
"33757",2.58462179056173,-5.99128245774924,"Ref","MX1"
"33758",0.93404317251211,-5.46731662217795,"Ref","MX1"
"33759",0.964987162265833,-5.43001698915183,"Ref","MX1"
"33760",2.54943669191366,-5.97113894883811,"Ref","MX1"
"33761",0.851011398944911,-5.42185067598045,"Ref","MX1"
"33762",0.946641150627192,-5.50498294297874,"Ref","MX1"
"33763",1.22354317060476,-5.41313695375144,"Ref","MX1"
"33764",2.57769000879293,-5.98666285936057,"Ref","MX1"
"33765",0.983221534404811,-5.52296733323753,"Ref","MX1"
"33766",2.13080227724081,-5.66365003053367,"Ref","MX1"
"33767",1.13159418455129,-5.62877320710837,"Ref","MX1"
"33768",0.867693606529292,-5.38155936662376,"Ref","MX1"
"33769",1.05412984243399,-5.56757783357322,"Ref","MX1"
"33770",2.17544281831747,-5.68227147523582,"Ref","MX1"
"33771",1.89609182230001,-5.5021996444863,"Ref","MX1"
"33772",1.00587010732656,-5.43310307923972,"Ref","MX1"
"33773",0.934189859542903,-5.38422250215232,"Ref","MX1"
"33774",1.8122730290032,-5.48351239625632,"Ref","MX1"
"33775",2.58031165948873,-5.98680591050803,"Ref","MX1"
"33776",0.875724617157038,-5.39631843034446,"Ref","MX1"
"33777",1.66069829813009,-5.47117089692771,"Ref","MX1"
"33778",0.942513588581141,-5.50153493348777,"Ref","MX1"
"33779",1.07590055814749,-5.47089862291038,"Ref","MX1"
"33780",2.55418908945089,-5.96708392564475,"Ref","MX1"
"33781",1.18688142648702,-5.43442248765647,"Ref","MX1"
"33782",0.996546629581507,-5.55439090196311,"Ref","MX1"
"33783",0.934776130828913,-5.4846534675759,"Ref","MX1"
"33784",0.912078562889155,-5.45879077378928,"Ref","MX1"
"33785",2.51952922693258,-5.94697045747459,"Ref","MX1"
"33786",0.924849990520533,-5.5212073272866,"Ref","MX1"
"33787",0.933297220382746,-5.4131112045449,"Ref","MX1"
"33788",2.58294093957907,-5.98314523164451,"Ref","MX1"
"33789",1.96938014379507,-5.53627156678855,"Ref","MX1"
"33790",2.45511186471945,-5.90031480256736,"Ref","MX1"
"33791",2.40681684366232,-5.86590861741721,"Ref","MX1"
"33792",1.7881008421517,-5.52903651658713,"Ref","MX1"
"33793",0.935106698188838,-5.4289598411721,"Ref","MX1"
"33794",1.03082871786123,-5.64689778749168,"Ref","MX1"
"33795",1.24261021963125,-5.43431472245872,"Ref","MX1"
"33796",1.6552563940621,-5.50381802980125,"Ref","MX1"
"33797",1.33953047147756,-5.47969626847922,"Ref","MX1"
"33798",1.0758388077355,-5.58874844972312,"Ref","MX1"
"33799",2.1537550722695,-5.67071389619529,"Ref","MX1"
"33800",1.01913214078909,-5.41255521241843,"Ref","MX1"
"33801",0.985447589073237,-5.48500441972434,"Ref","MX1"
"33802",1.26407289854055,-5.45297240678489,"Ref","MX1"
"33803",1.03160214773184,-5.41204070512473,"Ref","MX1"
"33804",1.56962585798269,-5.46897839967429,"Ref","MX1"
"33805",0.981655243549403,-5.53718518678367,"Ref","MX1"
"33806",1.09081721654898,-5.41827821199119,"Ref","MX1"
"33807",2.35880172601705,-5.89645432893455,"Ref","MX1"
"33808",1.25766528001791,-5.46321105424583,"Ref","MX1"
"33809",2.4673250948525,-5.90525721971213,"Ref","MX1"
"33810",1.94859993806845,-5.55211352769553,"Ref","MX1"
"33811",1.02088809362417,-5.41806554261863,"Ref","MX1"
"33812",0.932577375087794,-5.45309018556296,"Ref","MX1"
"33813",0.821059766922053,-5.36242341462791,"Ref","MX1"
"33814",1.13011944643026,-5.64621257249534,"Ref","MX1"
"33815",1.91080987802511,-5.50763272706687,"Ref","MX1"
"33816",1.92920816293722,-5.52929162446677,"Ref","MX1"
"33817",2.56066811433798,-5.97459220353782,"Ref","MX1"
"33818",1.84443021169668,-5.50545787278831,"Ref","MX1"
"33819",0.91664028516775,-5.48683309022605,"Ref","MX1"
"33820",1.90005123964315,-5.49811028901755,"Ref","MX1"
"33821",0.909275237236079,-5.46080207292258,"Ref","MX1"
"33822",0.95815205923086,-5.54237555925071,"Ref","MX1"
"33823",1.10141384950643,-5.67712830964744,"Ref","MX1"
"33824",2.55306327692037,-5.96530198518455,"Ref","MX1"
"33825",0.99748254171377,-5.40239715043723,"Ref","MX1"
"33826",2.31956947198873,-5.89563321534812,"Ref","MX1"
"33827",0.940206233177241,-5.40353631440818,"Ref","MX1"
"33828",0.989451471481379,-5.46204947892844,"Ref","MX1"
"33829",2.56694496026998,-5.97810124818503,"Ref","MX1"
"33830",0.933288041267451,-5.45348405305564,"Ref","MX1"
"33831",1.9656423365212,-5.54955243531882,"Ref","MX1"
"33832",2.14863002649313,-5.66433286134421,"Ref","MX1"
"33833",0.96276814094549,-5.49053334657371,"Ref","MX1"
"33834",1.13538086763388,-5.55087279740989,"Ref","MX1"
"33835",1.79303014627462,-5.51587771836936,"Ref","MX1"
"33836",2.3776570593453,-5.83388852540671,"Ref","MX1"
"33837",1.92227590433126,-5.56674193803489,"Ref","MX1"
"33838",0.90516430488592,-5.4416527694863,"Ref","MX1"
"33839",1.18617081991201,-5.52564763490378,"Ref","MX1"
"33840",1.03576314798361,-5.47793101731956,"Ref","MX1"
"33841",0.857605281982478,-5.33907222215354,"Ref","MX1"
"33842",2.58239567628866,-5.98951339189231,"Ref","MX1"
"33843",1.22571051469808,-5.49523925248801,"Ref","MX1"
"33844",1.80871510854727,-5.50257777635276,"Ref","MX1"
"33845",2.47029984346395,-5.90120505754172,"Ref","MX1"
"33846",2.45776450983053,-5.89612245027244,"Ref","MX1"
"33847",1.06281102052694,-5.41883372728049,"Ref","MX1"
"33848",2.10773885599142,-5.66131925050437,"Ref","MX1"
"33849",2.56640112749105,-5.97616195146262,"Ref","MX1"
"33850",0.969629112396296,-5.43824147645652,"Ref","MX1"
"33851",0.87011289945608,-5.43928956453025,"Ref","MX1"
"33852",1.6807621752358,-5.50247001115501,"Ref","MX1"
"33853",2.53813231340414,-5.95915936891257,"Ref","MX1"
"33854",0.930427256736811,-5.41979216996848,"Ref","MX1"
"33855",1.92105508199697,-5.52602862779319,"Ref","MX1"
"33856",1.00268531194692,-5.5782141632241,"Ref","MX1"
"33857",1.34461486688619,-5.46574210588157,"Ref","MX1"
"33858",2.58002031198507,-5.98887443010032,"Ref","MX1"
"33859",1.88196456781393,-5.49512433473289,"Ref","MX1"
"33860",2.22376668802267,-5.72056197587669,"Ref","MX1"
"33861",1.93314457288748,-5.56040143434226,"Ref","MX1"
"33862",1.6281476055718,-5.48252438966453,"Ref","MX1"
"33863",2.55317652574545,-5.96835898820579,"Ref","MX1"
"33864",0.913033488903102,-5.44933556977927,"Ref","MX1"
"33865",2.53083646646505,-5.95438622895896,"Ref","MX1"
"33866",1.02456426969534,-5.4630470222634,"Ref","MX1"
"33867",0.898682299766596,-5.37962293092429,"Ref","MX1"
"33868",1.13936639181143,-5.63872050706565,"Ref","MX1"
"33869",1.86942637315756,-5.54839753572166,"Ref","MX1"
"33870",0.920806709442195,-5.42064046327293,"Ref","MX1"
"33871",0.877487722549494,-5.38720654908836,"Ref","MX1"
"33872",0.975163105640467,-5.48943805162131,"Ref","MX1"
"33873",0.87248403182989,-5.36160373155295,"Ref","MX1"
"33874",1.63854635110861,-5.4611520713967,"Ref","MX1"
"33875",2.55516231409078,-5.96787499849021,"Ref","MX1"
"33876",1.06267238012319,-5.46265410844504,"Ref","MX1"
"33877",0.880389038238581,-5.38113498155295,"Ref","MX1"
"33878",1.12647021165853,-5.46438884202659,"Ref","MX1"
"33879",1.66939354291921,-5.48287009660422,"Ref","MX1"
"33880",1.01100051752096,-5.57587813798606,"Ref","MX1"
"33881",2.54588616243368,-5.97512959901511,"Ref","MX1"
"33882",1.78722846857077,-5.51273774568259,"Ref","MX1"
"33883",0.869678321991023,-5.36560916368186,"Ref","MX1"
"33884",0.909991387043055,-5.3864474243325,"Ref","MX1"
"33885",1.9413275753594,-5.52450847093284,"Ref","MX1"
"33886",0.866453591499385,-5.46586560670554,"Ref","MX1"
"33887",1.04771995893484,-5.45529794160545,"Ref","MX1"
"33888",2.55645287385946,-5.97398232881248,"Ref","MX1"
"33889",0.846917692337092,-5.3821897453469,"Ref","MX1"
"33890",0.878437045726832,-5.38296317521751,"Ref","MX1"
"33891",0.929890636119898,-5.45363807145774,"Ref","MX1"
"33892",1.93337202421194,-5.51457023088157,"Ref","MX1"
"33893",1.66393828741079,-5.4716844505471,"Ref","MX1"
"33894",2.56435835710531,-5.97745418016135,"Ref","MX1"
"33895",1.02728605619436,-5.55200385514915,"Ref","MX1"
"33896",1.87476063123709,-5.53837871019065,"Ref","MX1"
"33897",2.17044771066671,-5.69677876893699,"Ref","MX1"
"33898",1.90395796648031,-5.53321456376731,"Ref","MX1"
"33899",2.37625801912313,-5.8141121811074,"Ref","MX1"
"33900",0.953178409252223,-5.43733310167014,"Ref","MX1"
"33901",1.78470397344595,-5.48477887574851,"Ref","MX1"
"33902",0.925937656078395,-5.41287803117454,"Ref","MX1"
"33903",1.66973746171957,-5.47391175691306,"Ref","MX1"
"33904",2.39860260835653,-5.85774278108298,"Ref","MX1"
"33905",2.60947025171285,-6.0136332458657,"Ref","MX1"
"33906",1.27821863046652,-5.45015859071433,"Ref","MX1"
"33907",1.07678354135519,-5.60137938920676,"Ref","MX1"
"33908",1.31530189863211,-5.448674673478,"Ref","MX1"
"33909",1.05257320753103,-5.6195435470742,"Ref","MX1"
"33910",2.02938807359701,-5.59496020738303,"Ref","MX1"
